vehicle_id,status,scheduled_depart_s,sampled_headway_s,actual_depart_s,depart_delay_s,actual_entry_headway_s,arrival_s,duration_s,route_length_m,waiting_time_s,time_loss_s,preferred_speed_mps,trajectory_samples,min_gap_m,preferred_tau_s
veh_003400,completed,20460.671352,4.426795,20461.000000,0.328648,4.000000,21289.000,828.000,16093.440000,0.000,274.067,24.486332,828,1.652501,1.438252
veh_003401,completed,20466.256059,5.584707,20467.000000,0.743941,6.000000,21312.000,845.000,16093.440000,0.000,290.745,19.742629,845,3.983055,1.430097
veh_003402,completed,20471.511519,5.255460,20472.000000,0.488481,5.000000,21314.000,842.000,16093.440000,0.000,287.777,24.202369,842,2.344069,1.411578
veh_003403,completed,20479.027466,7.515947,20480.000000,0.972534,8.000000,21316.000,836.000,16093.440000,0.000,281.721,24.340554,836,2.583627,1.673592
veh_003404,completed,20485.990620,6.963154,20486.000000,0.009380,6.000000,21318.000,832.000,16093.440000,0.000,277.724,22.901322,832,1.533472,1.897155
veh_003405,completed,20491.875999,5.885379,20492.000000,0.124001,6.000000,21320.000,828.000,16093.440000,0.000,274.011,22.349778,828,4.090660,2.198181
veh_003406,completed,20497.192302,5.316303,20498.000000,0.807698,6.000000,21322.000,824.000,16093.440000,0.000,269.599,19.343952,824,3.001452,1.055227
veh_003407,completed,20503.152046,5.959744,20504.000000,0.847954,6.000000,21390.000,886.000,16093.440000,0.000,331.548,18.901755,886,2.770548,2.222845
veh_003408,completed,20510.238926,7.086879,20511.000000,0.761074,7.000000,21392.000,881.000,16093.440000,0.000,326.983,21.576542,881,3.167188,1.598520
veh_003409,completed,20517.492537,7.253611,20518.000000,0.507463,7.000000,21394.000,876.000,16093.440000,0.000,322.116,20.398515,876,4.090263,1.987441
veh_003410,completed,20523.403111,5.910574,20524.000000,0.596889,6.000000,21398.000,874.000,16093.440000,0.000,319.709,19.711610,874,2.908996,1.577832
veh_003411,completed,20528.732494,5.329383,20529.000000,0.267506,5.000000,21401.000,872.000,16093.440000,0.000,317.546,21.022349,872,1.599128,2.334873
veh_003412,completed,20534.885595,6.153101,20535.000000,0.114405,6.000000,21404.000,869.000,16093.440000,0.000,314.900,19.718080,869,2.904189,2.244747
veh_003413,completed,20541.079502,6.193907,20542.000000,0.920498,7.000000,21411.000,869.000,16093.440000,0.000,315.011,19.877039,869,2.489337,1.534345
veh_003414,completed,20547.458311,6.378808,20548.000000,0.541689,6.000000,21414.000,866.000,16093.440000,0.000,311.644,22.398067,866,3.529098,2.289409
veh_003415,completed,20552.778069,5.319758,20553.000000,0.221931,5.000000,21416.000,863.000,16093.440000,0.000,308.856,24.652390,863,3.734222,1.734500
veh_003416,completed,20561.388777,8.610708,20562.000000,0.611223,9.000000,21418.000,856.000,16093.440000,0.000,301.865,24.099892,856,2.481603,1.774227
veh_003417,completed,20566.445587,5.056810,20567.000000,0.554413,5.000000,21420.000,853.000,16093.440000,0.000,298.731,19.603472,853,2.850438,1.788773
veh_003418,completed,20574.714294,8.268707,20575.000000,0.285706,8.000000,21423.000,848.000,16093.440000,0.000,293.884,18.884152,848,3.686322,1.504943
veh_003419,completed,20582.804789,8.090495,20583.000000,0.195211,8.000000,21452.000,869.000,16093.440000,0.000,315.052,19.583734,869,3.792009,1.784078
veh_003420,completed,20590.225459,7.420670,20591.000000,0.774541,8.000000,21455.000,864.000,16093.440000,0.000,309.640,26.171461,864,2.020679,2.007629
veh_003421,completed,20599.036554,8.811095,20600.000000,0.963446,9.000000,21456.000,856.000,16093.440000,0.000,302.045,23.684684,856,1.570027,1.215802
veh_003422,completed,20605.870310,6.833756,20606.000000,0.129690,6.000000,21458.000,852.000,16093.440000,0.000,297.886,21.555598,852,2.415395,1.082166
veh_003423,completed,20611.395281,5.524971,20612.000000,0.604719,6.000000,21465.000,853.000,16093.440000,0.000,298.778,20.409015,853,1.852665,2.177009
veh_003424,completed,20616.610674,5.215393,20617.000000,0.389326,5.000000,21471.000,854.000,16093.440000,0.000,299.503,18.902775,854,3.319734,2.004219
veh_003425,completed,20621.604058,4.993385,20622.000000,0.395942,5.000000,21473.000,851.000,16093.440000,0.000,296.611,22.159781,851,3.726996,1.844131
veh_003426,completed,20628.860076,7.256018,20629.000000,0.139924,7.000000,21475.000,846.000,16093.440000,0.000,291.700,21.424671,846,3.504771,1.724317
veh_003427,completed,20632.639172,3.779096,20633.000000,0.360828,4.000000,21477.000,844.000,16093.440000,0.000,289.908,23.455560,844,2.023398,1.839826
veh_003428,completed,20636.505639,3.866467,20637.000000,0.494361,4.000000,21479.000,842.000,16093.440000,0.000,287.880,23.678934,842,3.493919,1.489131
veh_003429,completed,20644.804354,8.298715,20645.000000,0.195646,8.000000,21481.000,836.000,16093.440000,0.000,282.144,23.084425,836,2.375902,2.155137
veh_003430,completed,20652.323676,7.519322,20653.000000,0.676324,8.000000,21484.000,831.000,16093.440000,0.000,276.535,20.893683,831,3.719372,1.685993
veh_003431,completed,20658.945172,6.621496,20659.000000,0.054828,6.000000,21486.000,827.000,16093.440000,0.000,272.972,21.332606,827,4.152510,2.012685
veh_003432,completed,20666.330197,7.385024,20667.000000,0.669803,8.000000,21489.000,822.000,16093.440000,0.000,267.767,23.332908,822,4.378003,2.471121
veh_003433,completed,20673.491636,7.161440,20674.000000,0.508364,7.000000,21491.000,817.000,16093.440000,0.000,262.657,22.944765,817,3.338265,1.268548
veh_003434,completed,20679.211332,5.719696,20680.000000,0.788668,6.000000,21493.000,813.000,16093.440000,0.000,258.643,22.077977,813,1.447399,1.156130
veh_003435,completed,20683.008376,3.797044,20684.000000,0.991624,4.000000,21495.000,811.000,16093.440000,0.000,256.710,20.681227,811,4.011979,1.647154
veh_003436,completed,20690.933011,7.924635,20691.000000,0.066989,7.000000,21497.000,806.000,16093.440000,0.000,251.710,21.376892,806,3.041445,1.755843
veh_003437,completed,20697.602305,6.669293,20698.000000,0.397695,7.000000,21499.000,801.000,16093.440000,0.000,246.975,22.345182,801,2.672638,1.768655
veh_003438,completed,20701.537979,3.935675,20702.000000,0.462021,4.000000,21502.000,800.000,16093.440000,0.000,245.550,23.659214,800,4.356561,1.692217
veh_003439,completed,20707.751424,6.213444,20708.000000,0.248576,6.000000,21504.000,796.000,16093.440000,0.000,241.509,24.340175,796,4.763716,1.772550
veh_003440,completed,20713.048341,5.296918,20714.000000,0.951659,6.000000,21505.000,791.000,16093.440000,0.000,237.095,21.402881,791,3.349520,1.408866
veh_003441,completed,20718.875300,5.826959,20719.000000,0.124700,5.000000,21508.000,789.000,16093.440000,0.000,234.685,21.563180,789,2.475215,2.076842
veh_003442,completed,20724.383344,5.508044,20725.000000,0.616656,6.000000,21511.000,786.000,16093.440000,0.000,231.778,20.970194,786,2.830900,1.901922
veh_003443,completed,20731.210157,6.826813,20732.000000,0.789843,7.000000,21536.000,804.000,16093.440000,0.000,249.393,21.134552,804,3.586676,1.820673
veh_003444,completed,20736.897535,5.687377,20737.000000,0.102465,5.000000,21542.000,805.000,16093.440000,0.000,250.838,22.718104,805,2.981760,1.709696
veh_003445,completed,20741.165104,4.267570,20742.000000,0.834896,5.000000,21547.000,805.000,16093.440000,0.000,251.026,20.973229,805,3.562635,1.669693
veh_003446,completed,20748.174618,7.009514,20749.000000,0.825382,7.000000,21550.000,801.000,16093.440000,0.000,246.701,21.067352,801,3.221121,2.006117
veh_003447,completed,20754.903319,6.728701,20755.000000,0.096681,6.000000,21552.000,797.000,16093.440000,0.000,242.875,21.901416,797,2.238707,1.895573
veh_003448,completed,20758.764649,3.861330,20759.000000,0.235351,4.000000,21554.000,795.000,16093.440000,0.000,241.061,23.904815,795,2.613792,1.933289
veh_003449,completed,20765.378344,6.613695,20766.000000,0.621656,7.000000,21556.000,790.000,16093.440000,0.000,236.093,22.673811,790,1.745079,1.664338
veh_003450,completed,20772.709784,7.331440,20773.000000,0.290216,7.000000,21565.000,792.000,16093.440000,0.000,237.968,23.021158,792,3.268643,2.269647
veh_003451,unfinished,20778.481036,5.771252,20779.000000,0.518964,6.000000,,821.000,15992.791873,0.000,269.618,19.764736,821,1.620542,1.652516
veh_003452,unfinished,20784.762554,6.281518,20785.000000,0.237446,6.000000,,815.000,15952.382980,0.000,265.008,24.632658,815,2.618543,1.646817
veh_003453,unfinished,20789.616059,4.853505,20790.000000,0.383941,5.000000,,810.000,15905.081264,0.000,261.636,22.521635,810,2.683127,1.922466
veh_003454,unfinished,20792.990951,3.374892,20793.000000,0.009049,3.000000,,807.000,15851.620949,0.000,260.476,22.493382,807,4.439700,2.162844
veh_003455,unfinished,20799.773697,6.782746,20800.000000,0.226303,7.000000,,800.000,15805.524000,0.000,255.062,24.083458,800,4.051668,1.891786
veh_003456,unfinished,20805.641868,5.868171,20806.000000,0.358132,6.000000,,794.000,15769.799702,0.000,250.292,24.614552,794,1.734179,1.547908
veh_003457,unfinished,20812.286272,6.644404,20813.000000,0.713728,7.000000,,787.000,15724.264435,0.000,244.859,24.129557,787,3.099388,1.977466
veh_003458,unfinished,20817.934104,5.647831,20818.000000,0.065896,5.000000,,782.000,15682.616420,0.000,241.292,24.405963,782,3.178693,1.805786
veh_003459,unfinished,20823.543569,5.609465,20824.000000,0.456431,6.000000,,776.000,15644.251389,0.000,236.612,22.833460,776,2.656519,1.645702
veh_003460,unfinished,20829.787012,6.243443,20830.000000,0.212988,6.000000,,770.000,15596.656935,0.000,232.250,25.009333,770,4.560032,1.981554
veh_003461,unfinished,20835.692030,5.905018,20836.000000,0.307970,6.000000,,764.000,15552.898898,0.000,227.756,23.773122,764,3.296356,1.822934
veh_003462,unfinished,20842.991449,7.299419,20843.000000,0.008551,7.000000,,757.000,15515.024116,0.000,222.060,26.679248,757,2.179445,1.505912
veh_003463,unfinished,20848.355615,5.364166,20849.000000,0.644385,6.000000,,751.000,15470.810219,0.000,217.581,21.644545,751,2.119995,1.753310
veh_003464,unfinished,20852.189019,3.833404,20853.000000,0.810981,4.000000,,747.000,15431.328738,0.000,214.940,22.093718,747,3.835661,1.756854
veh_003465,unfinished,20858.405188,6.216170,20859.000000,0.594812,6.000000,,741.000,14939.123694,0.000,225.879,20.393459,741,2.620650,1.453735
veh_003466,unfinished,20862.450383,4.045195,20863.000000,0.549617,4.000000,,737.000,14886.622154,0.000,223.686,25.846730,737,3.002607,2.248737
veh_003467,unfinished,20864.649422,2.199038,20865.000000,0.350578,2.000000,,735.000,14478.694042,0.000,235.724,19.831843,735,2.015806,1.821300
veh_003468,unfinished,20869.004252,4.354830,20870.000000,0.995748,5.000000,,730.000,14373.181517,0.000,234.356,22.432319,730,3.557785,2.067705
veh_003469,unfinished,20874.346369,5.342117,20875.000000,0.653631,5.000000,,725.000,14325.062938,0.000,231.011,22.621869,725,2.024338,1.952096
veh_003470,unfinished,20879.152452,4.806083,20880.000000,0.847548,5.000000,,720.000,13698.674488,0.000,247.568,19.639660,720,3.905780,1.448383
veh_003471,unfinished,20882.847448,3.694996,20883.000000,0.152552,3.000000,,717.000,13625.237011,0.000,247.096,19.951770,717,5.219858,1.597547
veh_003472,unfinished,20888.510480,5.663032,20889.000000,0.489520,6.000000,,711.000,13492.736968,0.000,245.655,19.286166,711,3.627900,1.921087
veh_003473,unfinished,20896.335179,7.824699,20897.000000,0.664821,8.000000,,703.000,13423.050593,0.000,240.054,21.898576,703,4.539572,1.635764
veh_003474,unfinished,20903.579306,7.244126,20904.000000,0.420694,7.000000,,696.000,13367.903089,0.000,234.952,21.195562,696,2.790694,1.821900
veh_003475,unfinished,20909.591660,6.012354,20910.000000,0.408340,6.000000,,690.000,13165.532369,0.000,235.916,19.686760,690,2.065836,1.917376
veh_003476,unfinished,20916.973340,7.381680,20917.000000,0.026660,7.000000,,683.000,13126.595665,0.000,230.256,21.871568,683,2.132236,1.852946
veh_003477,unfinished,20922.312750,5.339410,20923.000000,0.687250,6.000000,,677.000,13085.120620,0.000,225.683,21.807269,677,2.055073,1.625653
veh_003478,unfinished,20926.989754,4.677005,20927.000000,0.010246,4.000000,,673.000,13027.719939,0.000,223.659,20.757292,673,4.117161,1.730088
veh_003479,unfinished,20934.007444,7.017690,20935.000000,0.992556,8.000000,,665.000,12990.089710,0.000,216.954,23.154549,665,2.084828,1.772161
veh_003480,unfinished,20938.382077,4.374633,20939.000000,0.617923,4.000000,,661.000,12500.259194,0.000,229.811,19.194487,661,2.702902,2.059400
veh_003481,unfinished,20944.883094,6.501017,20945.000000,0.116906,6.000000,,655.000,12472.046455,0.000,224.782,22.915839,655,2.105573,1.380533
veh_003482,unfinished,20950.844587,5.961493,20951.000000,0.155413,6.000000,,649.000,12426.845930,0.000,220.337,22.461458,649,2.436309,2.064495
veh_003483,unfinished,20956.300466,5.455879,20957.000000,0.699534,6.000000,,643.000,12379.792699,0.000,215.957,24.056489,643,2.718285,2.118094
veh_003484,unfinished,20961.613376,5.312910,20962.000000,0.386624,5.000000,,638.000,12036.762878,0.000,222.762,19.385673,638,3.277352,1.295520
veh_003485,unfinished,20969.319205,7.705828,20970.000000,0.680795,8.000000,,630.000,11996.212953,0.000,216.157,22.569858,630,3.706615,1.874838
veh_003486,unfinished,20972.935158,3.615954,20973.000000,0.064842,3.000000,,627.000,11940.232436,0.000,215.084,23.422233,627,4.457398,2.325608
veh_003487,unfinished,20979.338654,6.403496,20980.000000,0.661346,7.000000,,620.000,11388.593365,0.000,227.068,19.296143,620,2.663306,2.035762
veh_003488,unfinished,20984.905801,5.567146,20985.000000,0.094199,5.000000,,615.000,11344.362628,0.000,223.591,22.391072,615,2.359343,1.936573
veh_003489,unfinished,20989.793669,4.887868,20990.000000,0.206331,5.000000,,610.000,11303.548585,0.000,219.995,20.152809,610,3.342905,1.988892
veh_003490,unfinished,20995.852084,6.058415,20996.000000,0.147916,6.000000,,604.000,11264.394596,0.000,215.343,21.826211,604,3.623421,1.961281
veh_003491,unfinished,21002.325789,6.473705,21003.000000,0.674211,7.000000,,597.000,11226.446685,0.000,209.649,23.615499,597,2.535798,1.837760
veh_003492,unfinished,21008.235873,5.910083,21009.000000,0.764127,6.000000,,591.000,11181.629281,0.000,205.191,22.906849,591,2.911642,2.054688
veh_003493,unfinished,21014.603429,6.367557,21015.000000,0.396571,6.000000,,585.000,11095.149817,0.000,202.167,18.274131,585,2.828221,1.342777
veh_003494,unfinished,21022.725690,8.122261,21023.000000,0.274310,8.000000,,577.000,11049.898861,0.000,195.724,24.612190,577,1.557498,1.871728
veh_003495,unfinished,21027.824345,5.098655,21028.000000,0.175655,5.000000,,572.000,10925.471849,0.000,195.006,20.442320,572,3.141693,2.046320
veh_003496,unfinished,21034.451270,6.626925,21035.000000,0.548730,7.000000,,565.000,10875.215934,0.000,189.736,24.298940,565,1.772632,2.428211
veh_003497,unfinished,21037.843373,3.392104,21038.000000,0.156627,3.000000,,562.000,10825.236486,0.000,188.456,23.062210,562,3.133845,1.840665
veh_003498,unfinished,21044.528804,6.685431,21045.000000,0.471196,7.000000,,555.000,10786.886457,0.000,182.776,21.918834,555,2.781259,1.689207
veh_003499,unfinished,21047.728394,3.199589,21048.000000,0.271606,3.000000,,552.000,10602.197738,0.000,186.132,22.151510,552,4.527592,2.011757
veh_003500,unfinished,21054.675437,6.947043,21055.000000,0.324563,7.000000,,545.000,10546.662751,0.000,181.043,20.461116,545,2.689326,1.584120
veh_003501,unfinished,21059.962674,5.287238,21060.000000,0.037326,5.000000,,540.000,10491.086712,0.000,177.955,24.807560,540,3.590228,2.355030
veh_003502,unfinished,21066.208870,6.246196,21067.000000,0.791130,7.000000,,533.000,10460.465188,0.000,172.009,22.892840,533,1.831618,1.248410
veh_003503,unfinished,21070.025644,3.816773,21071.000000,0.974356,4.000000,,529.000,10414.482918,0.000,169.592,20.126919,529,3.481339,1.855709
veh_003504,unfinished,21076.061678,6.036035,21077.000000,0.938322,6.000000,,523.000,10370.580777,0.000,165.103,23.376884,523,2.869060,1.825998
veh_003505,unfinished,21083.297698,7.236020,21084.000000,0.702302,7.000000,,516.000,10326.339402,0.000,159.625,24.845205,516,3.623925,1.845544
veh_003506,unfinished,21090.227469,6.929771,21091.000000,0.772531,7.000000,,509.000,10284.623065,0.000,154.061,22.496248,509,3.320489,1.852781
veh_003507,unfinished,21096.201594,5.974125,21097.000000,0.798406,6.000000,,503.000,10237.496008,0.000,149.683,21.741566,503,3.182491,1.580420
veh_003508,unfinished,21102.191885,5.990291,21103.000000,0.808115,6.000000,,497.000,9474.154896,0.000,169.953,19.861793,497,3.337978,2.130405
veh_003509,unfinished,21109.910042,7.718156,21110.000000,0.089958,7.000000,,490.000,9434.292557,0.000,164.324,24.237435,490,4.371206,1.720965
veh_003510,unfinished,21117.014027,7.103985,21118.000000,0.985973,8.000000,,482.000,9393.583610,0.000,157.725,23.153003,482,2.711356,1.873844
veh_003511,unfinished,21122.076884,5.062857,21123.000000,0.923116,5.000000,,477.000,9349.586610,0.000,154.240,22.297925,477,4.323425,1.882590
veh_003512,unfinished,21127.207139,5.130255,21128.000000,0.792861,5.000000,,472.000,9306.130107,0.000,150.735,24.969896,472,2.242231,1.769289
veh_003513,unfinished,21132.187340,4.980201,21133.000000,0.812660,5.000000,,467.000,9257.072730,0.000,147.423,24.579327,467,2.245184,2.130598
veh_003514,unfinished,21138.133866,5.946526,21139.000000,0.866134,6.000000,,461.000,9210.609997,0.000,143.022,22.912495,461,3.085201,1.940318
veh_003515,unfinished,21142.392863,4.258997,21143.000000,0.607137,4.000000,,457.000,9166.219489,0.000,140.550,22.685759,457,3.612395,1.510307
veh_003516,unfinished,21145.155306,2.762442,21146.000000,0.844694,3.000000,,454.000,9126.770917,0.000,138.908,21.756115,454,2.966724,1.755057
veh_003517,unfinished,21150.827845,5.672539,21151.000000,0.172155,5.000000,,449.000,9088.631701,0.000,135.220,23.176098,449,2.859061,1.526741
